Row.names	PathwayMutatedGenes	UtahControl_NumNonMuts	UtahControl_NumMuts	UtahCancer_NumNonMuts	UtahCancer_NumMuts	UtahControl_MutationRate	UtahCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
KEGG_BASAL_TRANSCRIPTION_FACTORS	ERCC3(1),GTF2E2(1),GTF2IRD1(1),TAF5L(1);GTF2E2(2),GTF2IRD1(2),TAF1(1),TAF11(1),TAF15(1),TAF2(1)	12	4	13	6	0.25	0.315789473684	1.37184764303343	0.480651902787609	0.429197537639476	0.392434653256401
KEGG_ECM_RECEPTOR_INTERACTION	CD47(1),COL6A1(1),COMP(1),GP1BA(1),ITGA7(1);COL1A1(1),COL1A2(1),ITGA3(1),ITGA4(2),ITGA7(1)	12	4	13	6	0.25	0.315789473684	1.37184764303343	0.480651902787609	0.429197537639476	0.392434653256401
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	ASAP1(1),GAB2(1),PIK3R5(1),SCIN(1);PIK3CA(2),PIK3R5(1),PLA2G6(1),SPHK1(1),SYK(1),WASF1(1)	12	4	13	6	0.25	0.315789473684	1.37184764303343	0.480651902787609	0.429197537639476	0.392434653256401
KEGG_PROTEIN_DIGESTION_AND_ABSORPTION	CELA2A(1),COL6A1(1),COL9A3(1),KCNN4(1);ACE2(1),CELA2B(2),COL1A1(1),COL1A2(1),SLC15A1(1)	12	4	13	6	0.25	0.315789473684	1.37184764303343	0.480651902787609	0.429197537639476	0.392434653256401
KEGG_RENAL_CELL_CARCINOMA	ARNT(1),HGF(1),PDGFB(1),PIK3R5(1),TGFB2(1);ARAF(1),EGLN3(1),PIK3CA(2),PIK3R5(1),TGFB2(1)	12	4	13	6	0.25	0.315789473684	1.37184764303343	0.480651902787609	0.429197537639476	0.392434653256401
KEGG_VEGF_SIGNALING_PATHWAY	CASP9(1),MAPK13(1),PIK3R5(1),PLA2G12B(1);PIK3CA(2),PIK3R5(1),PLA2G2D(1),PLA2G6(1),SHC2(1),SPHK1(1)	12	4	13	6	0.25	0.315789473684	1.37184764303343	0.480651902787609	0.429197537639476	0.392434653256401
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	CDC7(1),ORC6(1),POLA2(1),POLE2(1);POLA2(1),POLE2(1),RPA1(1),RPA4(3)	12	4	13	6	0.25	0.315789473684	1.37184764303343	0.480651902787609	0.429197537639476	0.392434653256401
REACTOME_TOLL_RECEPTOR_CASCADES	DUSP7(1),ECSIT(1),IRAK1(1),TLR10(1),TLR6(1);IRF3(1),NFKB1(1),NFKB2(1),RIPK3(1),TLR10(1),TLR3(1)	12	4	13	6	0.25	0.315789473684	1.37184764303343	0.480651902787609	0.429197537639476	0.392434653256401
KEGG_AXON_GUIDANCE	EPHA6(1),GNAI2(1),PLXNB2(1),RASA1(2),RHOD(2),ROBO1(2),ROCK2(1),SEMA3G(1),SEMA4G(1);ABLIM3(2),ARHGEF12(1),EPHA6(1),FES(1),L1CAM(1),PLXNB2(1),ROBO1(3),ROBO2(1),SEMA3G(1),SEMA4D(1),SEMA4G(2),SEMA5A(1)	7	9	7	12	0.5625	0.631578947368	1.322339802171	0.471665780013219	0.415568728877731	0.392434653256403
REACTOME_TRANSCRIPTION	CLP1(1),ERCC3(1),GTF2E2(1),GTF3A(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),PABPN1(1),POLR1A(1),POLR1C(1),POLR3E(1);CCNT1(2),CLP1(2),GTF2E2(2),GTF3A(1),HIST1H2AB(1),KAT2B(1),PABPN1(1),SUPT4H1(1),TAF1(1),TAF11(1)	7	9	7	12	0.5625	0.631578947368	1.322339802171	0.471665780013219	0.415568728877731	0.392434653256403
BIOCARTA_ALK_PATHWAY	CHRD(1),FZD1(1),SMAD6(1),TGFB2(1),TGFBR1(2),TGFBR3(1);FZD1(1),HNF1A(1),MYL2(1),TGFB2(1),TGFBR1(3),TGFBR2(1)	11	5	12	7	0.3125	0.368421052632	1.27422762788639	0.505398591027067	0.347209509047708	0.392437465251224
KEGG_AMOEBIASIS	ACTN3(2),CASP3(2),PIK3R5(1),TGFB2(1);COL1A1(1),COL1A2(1),NFKB1(1),PIK3CA(2),PIK3R5(1),SERPINB2(1),TGFB2(1)	11	5	12	7	0.3125	0.368421052632	1.27422762788639	0.505398591027067	0.347209509047708	0.392437465251224
KEGG_RNA_DEGRADATION	ENO1(1),EXOSC1(1),EXOSC10(1),LSM7(1),PABPC3(1),PATL1(1),PNPT1(1);ENO1(1),EXOSC9(1),PABPC3(1),PABPC4L(2),PATL1(1),TOB2(1),ZCCHC7(1)	11	5	12	7	0.3125	0.368421052632	1.27422762788639	0.505398591027067	0.347209509047708	0.392437465251224
REACTOME_ELONGATION_AND_PROCESSING_OF_CAPPED_TRANSCRIPTS	CLP1(1),DHX9(1),ERCC3(1),HNRNPA2B1(1),PABPN1(1);CCNT1(2),CLP1(2),HNRNPR(1),PABPN1(1),SUPT4H1(1)	11	5	12	7	0.3125	0.368421052632	1.27422762788639	0.505398591027067	0.347209509047708	0.392437465251224
REACTOME_G1_S_TRANSITION	CDC7(1),ORC6(1),POLA2(1),POLE2(1),PSMB4(1),PSMD1(1);CCNE1(1),CDC25A(1),POLA2(1),POLE2(1),RPA1(1),RPA4(3)	11	5	12	7	0.3125	0.368421052632	1.27422762788639	0.505398591027067	0.347209509047708	0.392437465251224
REACTOME_METABOLISM_OF_CARBOHYDRATES	ENO1(1),LCT(1),NUP93(1),PGM2(1),PRPS1L1(1),SLC2A3(1),SLC2A5(1);ENO1(1),GAPDHS(1),NUP155(1),PFKFB1(1),PFKP(1),SLC2A3(1),SLC2A4(1),SLC37A4(1)	11	5	12	7	0.3125	0.368421052632	1.27422762788639	0.505398591027067	0.347209509047708	0.392437465251224
BIOCARTA_BCELLSURVIVAL_PATHWAY	CASP3(2);MTOR(1),PIK3CA(2)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
BIOCARTA_FAS_PATHWAY	CASP3(2);DFFB(1),LMNB1(1),PARP1(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
BIOCARTA_FMLP_PATHWAY	NCF2(2);NCF2(2),NFKB1(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
BIOCARTA_INSULIN_PATHWAY	RASA1(2);PIK3CA(2),SLC2A4(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
BIOCARTA_PPARA_PATHWAY	SP1(1),STAT5A(1);CITED2(1),PIK3CA(2)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
BIOCARTA_TCR_PATHWAY	RASA1(2);NFKB1(1),PIK3CA(2)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	DPYS(1),GMPS(1);CYP3A7(1),UGT1A3(2)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
KEGG_ENDOCYTOSIS	ACAP3(1),AGAP1(1),ASAP1(1),DAB2(1),EHD4(1),EPN1(1),FAM125B(1),FGFR2(1),IL2RA(1),IQSEC3(1),MDM2(1),PDGFRA(1),PIP5KL1(1),PSD2(1),SH3GL2(1),SMAD6(1),SMAD7(1),TGFB2(1),TGFBR1(2),VPS37B(1),VPS37C(1),VTA1(1);CAV3(1),CCR5(1),F2R(1),FAM125B(1),FGFR2(1),GIT2(1),HGS(1),IGF1R(1),IL2RA(1),MDM2(3),PDGFRA(1),PRKCZ(1),RAB11FIP5(1),SMAD7(3),STAMBP(1),TFRC(1),TGFB2(1),TGFBR1(3),TGFBR2(1),VPS37A(1),VPS37C(2)	4	12	4	15	0.75	0.789473684211	1.24200425148001	0.547527555870159	0.27704581925182	0.441554681299689
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	GRHPR(1),HAO2(1);ACO1(1),GLYCTK(1),MUT(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
KEGG_OTHER_TYPES_OF_O_GLYCAN_BIOSYNTHESIS	GLT25D1(1),POFUT2(1);MFNG(1),UGT1A3(2)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
KEGG_STAPHYLOCOCCUS_AUREUS_INFECTION	CFI(1),PTAFR(1);C1QB(1),C1R(1),C3AR1(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
REACTOME_ACTIVATION_OF_RAC	ROBO1(2);ROBO1(3)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	CASP9(1),MDM2(1);MDM2(3)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	FGF22(1),FGFR2(1);FGFR2(1),PIK3CA(2)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	ORC6(1),POLA2(1);CCNE1(1),CDC25A(1),POLA2(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	SLC2A3(1),SLC2A5(1);SLC2A11(1),SLC2A3(1),SLC2A4(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
REACTOME_MRNA_3_END_PROCESSING	CLP1(1),PABPN1(1);CLP1(2),PABPN1(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1),SYN2(1);FNBP1L(1),RIMS1(1),SLC5A7(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
REACTOME_PI3K_CASCADE	FGF22(1),FGFR2(1);FGFR2(1),PIK3CA(2)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
REACTOME_SIGNALING_BY_BMP	SMAD6(1),SMAD7(1);SMAD7(3)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
SA_PTEN_PATHWAY	PTK2B(1),RBL2(1);ILK(1),PIK3CA(2),PTK2B(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
ST_JNK_MAPK_PATHWAY	MAP3K2(1),MAP3K9(1);MAP3K9(2),MYEF2(1)	14	2	16	3	0.125	0.157894736842	1.3024444510643	0.585043988269795	0.277045819251821	0.441554681299689
BIOCARTA_P38MAPK_PATHWAY	MAP3K9(1),MAPKAPK5(1),MEF2D(1),RAPGEF2(1),TGFB2(1),TGFBR1(2),TRAF2(1);MAP3K9(2),TGFB2(1),TGFBR1(3),TRAF2(3)	10	6	11	8	0.375	0.421052631579	1.20547513698762	0.528334219986781	0.27704581925182	0.441559824471571
KEGG_CELL_CYCLE	CDC27(1),CDC7(1),MDM2(1),ORC6(1),RBL2(1),TGFB2(1),ZBTB17(1);BUB1B(2),CCNE1(1),CDC25A(1),MDM2(3),TGFB2(1)	10	6	11	8	0.375	0.421052631579	1.20547513698762	0.528334219986781	0.27704581925182	0.441559824471571
KEGG_GLUTAMATERGIC_SYNAPSE	ADCY5(1),GLUL(1),GNAI2(1),GRIK3(1),GRIN3B(1),PLA2G12B(1),SLC1A3(1);ADCY5(1),GRIK1(1),GRM2(1),GRM7(1),ITPR1(1),ITPR2(1),PLA2G2D(1),PLA2G6(1),SLC1A3(1)	10	6	11	8	0.375	0.421052631579	1.20547513698762	0.528334219986781	0.27704581925182	0.441559824471571
KEGG_TOXOPLASMOSIS	CASP3(2),CASP9(1),GNAI2(1),IRAK1(1),MAPK13(1),PIK3R5(1),PLA2G12B(1),TGFB2(1);CCR5(1),IL10RA(1),JAK2(1),NFKB1(1),PIK3CA(2),PIK3R5(1),PLA2G2D(1),PLA2G6(1),PPIF(1),TGFB2(1)	10	6	11	8	0.375	0.421052631579	1.20547513698762	0.528334219986781	0.27704581925182	0.441559824471571
KEGG_TUBERCULOSIS	CASP3(2),CASP9(1),CORO1A(1),IFNA14(1),IFNA6(1),IRAK1(1),KSR1(1),MAPK13(1),TGFB2(1),TLR6(1);ARHGEF12(1),ATP6V1H(1),CALML5(1),CYP27B1(1),IL10RA(1),JAK2(1),LAMP2(1),NFKB1(1),SPHK1(1),SYK(1),TGFB2(1)	10	6	11	8	0.375	0.421052631579	1.20547513698762	0.528334219986781	0.27704581925182	0.441559824471571
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	ADRA1B(1),ADRA2C(1),AGTR1(1),ANXA1(1),AVPR1B(2),CCKAR(1),CCR8(1),CNR1(1),GALR1(2),GALR3(1),LPAR3(1),MLNR(2),OPRL1(1),PTAFR(1),PTGER1(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1),TAAR1(1),TAAR6(1),TACR3(1),UTS2R(1);ADORA2B(1),ADRA1B(2),ADRA2C(5),AGTR1(2),C3AR1(1),CCL25(1),CCR5(1),CCR6(1),CHRM5(1),CXCR3(1),DRD1(1),DRD4(2),F2R(1),MC2R(1),OPRL1(1),PROKR2(1),QRFPR(1),RHO(1),RLN3(2),TAAR6(1)	3	13	3	16	0.8125	0.842105263158	1.22344415188369	0.582111436950147	0.231507526934273	0.450519577508634
BIOCARTA_MAPK_PATHWAY	MAP3K2(1),MAP3K9(1),MAPK13(1),MAPK4(1),MAPKAPK5(1),MEF2D(1),RAPGEF2(1),SP1(1),TGFB2(1),TGFBR1(2),TRAF2(1);ARAF(1),MAP3K9(2),NFKB1(1),TGFB2(1),TGFBR1(3),TRAF2(3)	9	7	10	9	0.4375	0.473684210526	1.15232330782355	0.550518980141266	0.214068676362157	0.450538211859596
KEGG_PHAGOSOME	ATP6V1D(1),COMP(1),CORO1A(1),MARCO(2),NCF2(2),TLR6(1);ATP6V1E2(1),ATP6V1H(1),C1R(1),CANX(1),DYNC1LI1(1),HGS(1),LAMP2(1),NCF2(2),RILP(1),SCARB1(2),TFRC(1),TUBAL3(2)	9	7	10	9	0.4375	0.473684210526	1.15232330782355	0.550518980141266	0.214068676362157	0.450538211859596
KEGG_PROTEIN_PROCESSING_IN_ENDOPLASMIC_RETICULUM	ATF6(2),DNAJC1(1),HYOU1(1),PDIA4(1),PRKCSH(1),RPN1(2),SEC62(1),TRAF2(1);CANX(1),CAPN1(1),CRYAA(1),DNAJB12(1),DNAJC10(1),PRKCSH(1),TRAF2(3),TUSC3(1),UFD1L(1)	9	7	10	9	0.4375	0.473684210526	1.15232330782355	0.550518980141266	0.214068676362157	0.450538211859596
BIOCARTA_KERATINOCYTE_PATHWAY	MAPK13(1),SP1(1),TRAF2(1);NFKB1(1),TRAF2(3)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_AUTOIMMUNE_THYROID_DISEASE	IFNA14(1),IFNA6(1),PRF1(1);IL5(1),PRF1(3)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_BETA_ALANINE_METABOLISM	DPYS(1),HADHA(3),MLYCD(1);ALDH3A2(1),CNDP1(1),HADHA(3)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	HADHA(3);ACOT7(1),HADHA(3)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	AMH(1),CCR8(1),EDA(1),HGF(1),IFNA14(1),IFNA6(1),IL11(1),IL17A(1),IL17RB(1),IL25(1),IL2RA(1),IL6ST(1),LEPR(1),PDGFB(1),PDGFRA(1),TGFB2(1),TGFBR1(2),TNFRSF10C(2);AMH(3),CCL25(1),CCR5(1),CCR6(1),CXCR3(1),IFNAR1(1),IL10RA(1),IL18R1(1),IL25(1),IL2RA(1),IL5(1),INHBA(1),INHBE(1),MPL(3),PDGFRA(1),PF4V1(1),TGFB2(1),TGFBR1(3),TGFBR2(1),TNFRSF10A(1),TNFRSF10C(1),TNFSF18(1)	2	14	2	17	0.875	0.894736842105	1.20752878050194	0.62987012987013	0.18282586554903	0.479819232415823
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	IFNA14(1),IFNA6(1),IL33(1),POLR1C(1),POLR3E(1);IL33(1),IRF3(1),NFKB1(1),POLR3GL(1),RIPK3(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_GASTRIC_ACID_SECRETION	ADCY5(1),GNAI2(1),KCNK10(1);ADCY5(1),CALML5(1),ITPR1(1),ITPR2(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	CHKB(1),DGKD(1),PLA2G12B(1);ACHE(1),AGPAT9(1),PLA2G2D(1),PLA2G6(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	AGXT(2),CTH(1);AGXT(1),CTH(1),DAO(1),GLYCTK(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_PYRUVATE_METABOLISM	ACOT12(1),GRHPR(1),LDHA(1);ACOT12(1),ACYP2(1),ALDH3A2(1),PDHA2(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_RHEUMATOID_ARTHRITIS	ATP6V1D(1),IL11(1),IL17A(1),TGFB2(1);ATP6V1E2(1),ATP6V1H(1),MMP3(1),TGFB2(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
KEGG_SHIGELLOSIS	HCLS1(1),MAPK13(1),ROCK2(1);NFKB1(1),NOD1(1),PFN2(1),WASF1(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	SLC6A12(2),SLC7A3(1);SLC7A3(3),SLC7A6(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_BASE_EXCISION_REPAIR	MUTYH(1),OGG1(2);CCNO(3),MUTYH(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	MUTYH(1),OGG1(2);CCNO(3),MUTYH(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING	ADCY5(1),ADRA1B(1),ADRA2C(1),AGTR1(1),ANXA1(1),AVPR1B(2),CCKAR(1),CCR8(1),CNR1(1),DGKD(1),GALR1(2),GALR3(1),GNAI2(1),LPAR3(1),MLNR(2),OPRL1(1),PIK3R5(1),PTAFR(1),PTGER1(1),PYY(1),ROCK2(1),S1PR2(1),S1PR3(1),SSTR5(1),TAAR1(1),TAAR6(1),TACR3(1),UTS2R(1);ADCY5(1),ADORA2B(1),ADRA1B(2),ADRA2C(5),AGTR1(2),ARHGEF12(1),C3AR1(1),CCL25(1),CCR5(1),CCR6(1),CHRM5(1),CXCR3(1),DRD1(1),DRD4(2),F2R(1),GLP1R(1),ITPR1(1),ITPR2(1),MC2R(1),MCF2(1),OPRL1(1),PIK3CA(2),PIK3R5(1),PROKR2(1),QRFPR(1),RHO(1),RLN3(2),TAAR6(1)	2	14	2	17	0.875	0.894736842105	1.20752878050194	0.62987012987013	0.18282586554903	0.479819232415823
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	NR1H4(2),NR2F6(1);NR0B1(2),NR1D2(1),RORB(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_PYRIMIDINE_METABOLISM	DHODH(2),DPYS(1),NT5C1A(1);NT5C1A(1),NT5C3(2),NT5M(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE	LDHA(1),PDHX(1),SLC16A8(1);IDH3A(2),SUCLG1(1),SUCLG2(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE_1	ADCY5(1),CACNB3(1),GNAI2(1),RAPGEF4(1);ADCY5(1),CACNB3(1),GLP1R(1),ITPR1(1),ITPR2(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE	MUTYH(1),OGG1(2);CCNO(3),MUTYH(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	MUTYH(1),OGG1(2);CCNO(3),MUTYH(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_RHO_GTPASE_CYCLE	ARHGDIG(1),RHOD(2);ARHGAP31(1),ARHGEF12(1),MCF2(1),RHOBTB2(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_STEROID_METABOLISM	CYP11B1(1),CYP27A1(1),CYP7A1(1),HSD3B1(1);EBP(1),MVD(2),STAR(1)	13	3	15	4	0.1875	0.210526315789	1.15080977415734	0.602335928809789	0.169655223134574	0.479819232415823
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	AGTR1(1),ANXA1(1),AVPR1B(2),CCKAR(1),CCR8(1),GALR1(2),GALR3(1),MLNR(2),OPRL1(1),PYY(1),SSTR5(1),TACR3(1),UTS2R(1);AGTR1(2),C3AR1(1),CCL25(1),CCR5(1),CCR6(1),CXCR3(1),F2R(1),MC2R(1),OPRL1(1),PROKR2(1),QRFPR(1),RLN3(2)	8	8	9	10	0.5	0.526315789474	1.10776805467999	0.572781581559451	0.155176697224619	0.479823555520851
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	ADRA1B(1),ADRA2C(1),AGTR1(1),AVPR1B(2),CCKAR(1),CHRNA10(1),CNR1(1),GABRA3(1),GALR1(2),GALR3(1),GPR156(1),GPR35(1),GRIK3(1),GRIN3B(1),LEPR(1),LPAR3(1),MLNR(2),OPRL1(1),PTAFR(1),PTGER1(1),S1PR2(1),S1PR3(1),SSTR5(1),TAAR1(1),TAAR6(1),TACR3(1),UTS2R(1);ADORA2B(1),ADRA1B(2),ADRA2C(5),AGTR1(2),C3AR1(1),CHRM5(1),CHRNA10(3),CHRNA2(2),DRD1(1),DRD4(2),F2R(1),GABRA6(1),GABRD(1),GABRR1(1),GLP1R(1),GRIK1(1),GRM2(1),GRM7(1),MC2R(1),OPRL1(1),TAAR6(1)	1	15	1	18	0.9375	0.947368421053	1.19373031505325	0.712605042016807	0.125298686208397	0.524559586853481
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	CFI(1),KLKB1(1),PLAUR(1),PROC(1),SERPINA5(1);C1QB(1),C1R(1),C3AR1(1),F2R(1),FGB(2),KLKB1(1),PROC(1),SERPINC1(1),SERPINF2(1)	12	4	14	5	0.25	0.263157894737	1.06928809460764	0.618987427107561	0.088725671112424	0.524559699874622
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	B4GALT7(1),HS3ST5(1),NDST2(1),XYLT2(1);EXT2(1),NDST2(4)	12	4	14	5	0.25	0.263157894737	1.06928809460764	0.618987427107561	0.088725671112424	0.524559699874622
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CD1C(1),CD22(1),GP1BA(1),IL11(1),IL2RA(1);IL2RA(1),IL5(1),ITGA3(1),ITGA4(2),TFRC(1)	12	4	14	5	0.25	0.263157894737	1.06928809460764	0.618987427107561	0.088725671112424	0.524559699874622
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	CDC27(1),MDM2(1),UBE3B(1),WWP2(1);MDM2(3),RCHY1(1),RHOBTB2(1)	12	4	14	5	0.25	0.263157894737	1.06928809460764	0.618987427107561	0.088725671112424	0.524559699874622
REACTOME_IRS_RELATED_EVENTS	FGF22(1),FGFR2(1),PRKAG3(1),RPTOR(1);FGFR2(1),MTOR(1),PIK3CA(2),RPTOR(2)	12	4	14	5	0.25	0.263157894737	1.06928809460764	0.618987427107561	0.088725671112424	0.524559699874622
REACTOME_S_PHASE	ORC6(1),POLA2(1),POLE2(1),PSMB4(1),PSMD1(1);CCNE1(1),CDC25A(1),DNA2(1),POLA2(1),POLE2(1),RPA1(1)	12	4	14	5	0.25	0.263157894737	1.06928809460764	0.618987427107561	0.088725671112424	0.524559699874622
KEGG_GNRH_SIGNALING_PATHWAY	ADCY5(1),MAP3K2(1),MAPK13(1),PLA2G12B(1),PTK2B(1);ADCY5(1),CALML5(1),ITPR1(1),ITPR2(1),PLA2G2D(1),PLA2G6(1),PTK2B(1)	11	5	13	6	0.3125	0.315789473684	1.01494401998877	0.635587690025955	0.020883114368066	0.524563922587007
KEGG_LEISHMANIASIS	IRAK1(1),MAPK13(1),NCF2(2),TGFB2(1);ITGA4(2),JAK2(1),NCF2(2),NFKB1(1),PTPN6(1),TGFB2(1)	11	5	13	6	0.3125	0.315789473684	1.01494401998877	0.635587690025955	0.020883114368066	0.524563922587007
KEGG_P53_SIGNALING_PATHWAY	CASP3(2),CASP9(1),CD82(1),MDM2(1),SESN3(1);CCNE1(1),MDM2(3),PPM1D(1),RCHY1(1)	11	5	13	6	0.3125	0.315789473684	1.01494401998877	0.635587690025955	0.020883114368066	0.524563922587007
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	ADCY5(1),CDC27(1),GNAI2(1),MAPK13(1),PIK3R5(1);ADCY5(1),ARAF(1),CDC25A(1),IGF1R(1),PIK3CA(2),PIK3R5(1)	11	5	13	6	0.3125	0.315789473684	1.01494401998877	0.635587690025955	0.020883114368066	0.524563922587007
REACTOME_DNA_REPLICATION_PRE_INITIATION	CDC7(1),ORC6(1),POLA2(1),POLE2(1),PSMB4(1),PSMD1(1);POLA2(1),POLE2(1),RPA1(1),RPA4(3)	11	5	13	6	0.3125	0.315789473684	1.01494401998877	0.635587690025955	0.020883114368066	0.524563922587007
